Customer ID,CY Customers,CY Orders,Order Date,Order ID,Postal Code,Product ID,PY Customers,PY Orders,Row ID,Segment,Ship Date,Ship Mode,CY Profit,CY Quantity,CY Sales,Discount,Order Date (Year),Profit,PY Profit,PY Quantity,PY Sales,Quantity,Sales
BP-11095,,,26/7/2021,CA-2021-148180,93030,OFF-BI-10003314,,,7436,Corporate,31/7/2021,Standard Class,,,,0.2,2021,8.3868,,,,6,23.136
SP-20650,,,14/3/2022,CA-2022-133802,94061,OFF-BI-10003291,SP-20650,CA-2022-133802,6116,Corporate,20/3/2022,Standard Class,,,,0.2,2022,14.1426,$0K,$6,$0K,6,41.904
AJ-10795,,,29/12/2020,CA-2020-110786,94110,TEC-MA-10003183,,,4040,Corporate,2/1/2021,Standard Class,,,,0.2,2020,287.982,,,,6,767.952
SP-20620,,,8/12/2022,CA-2022-131289,94110,FUR-TA-10003954,SP-20620,CA-2022-131289,3481,Corporate,14/12/2022,Standard Class,,,,0.2,2022,-195.4788,$0K,$6,$1K,6,1421.664
EB-13705,,,8/7/2020,CA-2020-100090,94122,OFF-BI-10001597,,,6289,Corporate,12/7/2020,Standard Class,,,,0.2,2020,68.8464,,,,6,196.704
NC-18535,,,23/7/2020,CA-2020-145254,94122,TEC-PH-10000441,,,9422,Corporate,27/7/2020,Standard Class,,,,0.2,2020,60.4752,,,,6,604.752
DK-12835,DK-12835,CA-2023-168403,9/9/2023,CA-2023-168403,97206,OFF-PA-10002036,,,7876,Corporate,15/9/2023,Standard Class,$0K,$6,$0K,0.2,2023,11.2752,,,,6,31.104
KH-16690,,,26/10/2021,CA-2021-150714,97477,OFF-LA-10001474,,,8081,Corporate,1/11/2021,Standard Class,,,,0.2,2021,47.6268,,,,6,146.544
CM-12715,,,7/3/2020,CA-2020-104563,98103,FUR-CH-10002780,,,9643,Corporate,12/3/2020,Standard Class,,,,0.2,2020,21.8352,,,,6,436.704
CS-12250,CS-12250,CA-2023-139080,23/1/2023,CA-2023-139080,98103,TEC-PH-10004100,,,6360,Corporate,28/1/2023,Standard Class,$0K,$6,$0K,0.2,2023,8.6352,,,,6,86.352
PJ-18835,,,28/5/2020,CA-2020-135993,98115,TEC-PH-10001552,,,5676,Corporate,2/6/2020,Standard Class,,,,0.2,2020,5.7408,,,,6,57.408
DP-13105,,,6/12/2022,CA-2022-162390,11550,OFF-BI-10004318,DP-13105,CA-2022-162390,8569,Corporate,12/12/2022,Standard Class,,,,0.2,2022,314.8418,$0K,$7,$1K,7,968.744
SC-20440,SC-20440,CA-2023-131366,24/11/2023,CA-2023-131366,17602,OFF-PA-10000675,,,4871,Corporate,29/11/2023,Standard Class,$0K,$7,$0K,0.2,2023,83.2097,,,,7,229.544
GB-14530,,,29/8/2022,CA-2022-159912,19120,OFF-FA-10000053,GB-14530,CA-2022-159912,4687,Corporate,3/9/2022,Standard Class,,,,0.2,2022,-2.3814,$0K,$7,$0K,7,10.584
HM-14860,HM-14860,CA-2023-125199,19/10/2023,CA-2023-125199,19120,OFF-AR-10002956,,,1361,Corporate,25/10/2023,Standard Class,$0K,$7,$0K,0.2,2023,9.2442,,,,7,123.256
AH-10030,AH-10030,CA-2023-164000,18/12/2023,CA-2023-164000,19134,OFF-AR-10003183,,,3200,Corporate,22/12/2023,Standard Class,$0K,$7,$0K,0.2,2023,2.338,,,,7,18.704
DK-13225,,,1/9/2022,CA-2022-155481,19140,OFF-FA-10002780,DK-13225,CA-2022-155481,2145,Corporate,5/9/2022,Standard Class,,,,0.2,2022,5.4236,$0K,$7,$0K,7,16.688
NB-18655,NB-18655,CA-2023-110310,27/10/2023,CA-2023-110310,32303,OFF-PA-10001685,,,9240,Corporate,2/11/2023,Standard Class,$0K,$7,$0K,0.2,2023,20.5842,,,,7,56.784
SC-20695,,,10/9/2022,CA-2022-112277,33311,TEC-PH-10003505,SC-20695,CA-2022-112277,6707,Corporate,15/9/2022,Standard Class,,,,0.2,2022,58.464,$0K,$7,$1K,7,519.68
AG-10495,,,8/6/2021,CA-2021-162201,33710,FUR-FU-10001185,,,9818,Corporate,12/6/2021,Standard Class,,,,0.2,2021,45.4671,,,,7,173.208
AG-10495,,,8/6/2021,CA-2021-162201,33710,OFF-PA-10002581,,,9816,Corporate,12/6/2021,Standard Class,,,,0.2,2021,54.215,,,,7,173.488
SP-20860,,,27/12/2021,CA-2021-103870,37130,TEC-AC-10004227,,,8731,Corporate,31/12/2021,Standard Class,,,,0.2,2021,-12.7302,,,,7,72.744
MY-17380,MY-17380,US-2023-128118,24/11/2023,US-2023-128118,38109,OFF-EN-10003448,,,9266,Corporate,1/12/2023,Standard Class,$0K,$7,$0K,0.2,2023,24.318,,,,7,64.848
CC-12610,CC-12610,CA-2023-155957,26/11/2023,CA-2023-155957,43229,OFF-AP-10004708,,,3631,Corporate,30/11/2023,Standard Class,$0K,$7,$0K,0.2,2023,23.9778,,,,7,213.136
TS-21160,,,16/4/2021,CA-2021-161263,43615,OFF-FA-10004838,,,1063,Corporate,21/4/2021,Standard Class,,,,0.2,2021,-2.2134,,,,7,10.416
JW-15220,JW-15220,US-2023-158946,18/11/2023,US-2023-158946,44107,OFF-AR-10001860,,,2044,Corporate,23/11/2023,Standard Class,$0K,$7,$0K,0.2,2023,7.7728,,,,7,38.864
CY-12745,CY-12745,CA-2023-130302,14/9/2023,CA-2023-130302,45503,TEC-AC-10002001,,,9834,Corporate,19/9/2023,Standard Class,$0K,$7,$1K,0.2,2023,190.3881,,,,7,895.944
KH-16330,,,27/6/2022,CA-2022-153577,60035,OFF-PA-10000575,KH-16330,CA-2022-153577,2904,Corporate,1/7/2022,Standard Class,,,,0.2,2022,12.1758,$0K,$7,$0K,7,37.464
SS-20140,SS-20140,CA-2023-136063,15/12/2023,CA-2023-136063,60302,OFF-AR-10000823,,,4860,Corporate,19/12/2023,Standard Class,$0K,$7,$0K,0.2,2023,1.0192,,,,7,10.192
SS-20140,,,23/11/2020,CA-2020-120544,75150,TEC-AC-10003709,,,3710,Corporate,27/11/2020,Standard Class,,,,0.2,2020,1.6632,,,,7,5.544
AH-10690,,,5/8/2021,CA-2021-112214,75220,OFF-ST-10001505,,,5855,Corporate,11/8/2021,Standard Class,,,,0.2,2021,-1.2558,,,,7,33.488
MY-18295,,,15/4/2022,US-2022-132423,76051,OFF-AR-10001221,MY-18295,US-2022-132423,1591,Corporate,19/4/2022,Standard Class,,,,0.2,2022,5.8604,$0K,$7,$0K,7,33.488
DB-12970,,,12/11/2020,US-2020-159618,77036,OFF-PA-10004100,,,5554,Corporate,16/11/2020,Standard Class,,,,0.2,2020,12.7008,,,,7,36.288
AH-10690,,,4/5/2021,CA-2021-110548,77095,TEC-PH-10002922,,,5727,Corporate,8/5/2021,Standard Class,,,,0.2,2021,118.293,,,,7,946.344
DW-13195,,,20/11/2022,US-2022-127971,77095,TEC-PH-10003095,DW-13195,US-2022-127971,3240,Corporate,27/11/2022,Standard Class,,,,0.2,2022,46.095,$0K,$7,$0K,7,122.92
MF-18250,,,12/11/2021,CA-2021-162964,77095,OFF-EN-10003055,,,8380,Corporate,18/11/2021,Standard Class,,,,0.2,2021,69.965,,,,7,223.888
CM-12715,,,10/10/2020,CA-2020-103492,77340,TEC-PH-10004667,,,7547,Corporate,15/10/2020,Standard Class,,,,0.2,2020,66.1451,,,,7,755.944
MD-17860,,,2/12/2020,US-2020-117744,78415,OFF-AR-10000940,,,2789,Corporate,6/12/2020,Standard Class,,,,0.2,2020,1.4406,,,,7,16.464
AS-10045,AS-10045,CA-2023-162691,1/8/2023,CA-2023-162691,78745,OFF-PA-10003729,,,1835,Corporate,7/8/2023,Standard Class,$0K,$7,$0K,0.2,2023,12.7008,,,,7,36.288
SM-20950,,,22/9/2022,CA-2022-125724,80020,FUR-FU-10000246,SM-20950,CA-2022-125724,9554,Corporate,27/9/2022,Standard Class,,,,0.2,2022,8.554,$0K,$7,$0K,7,68.432
ER-13855,,,21/12/2021,CA-2021-127019,80906,OFF-AP-10003971,,,2777,Corporate,25/12/2021,Standard Class,,,,0.2,2021,4.5738,,,,7,60.984
AJ-10780,AJ-10780,CA-2023-111577,16/10/2023,CA-2023-111577,85254,OFF-PA-10000062,,,5338,Corporate,21/10/2023,Standard Class,$0K,$7,$0K,0.2,2023,111.5688,,,,7,307.776
KD-16615,,,30/4/2022,CA-2022-144792,85254,FUR-FU-10002759,KD-16615,CA-2022-144792,2542,Corporate,4/5/2022,Standard Class,,,,0.2,2022,22.3776,$0K,$7,$0K,7,111.888
KL-16555,,,31/12/2022,CA-2022-160395,89502,OFF-BI-10003984,KL-16555,CA-2022-160395,1154,Corporate,6/1/2023,Standard Class,,,,0.2,2022,53.9217,$0K,$7,$0K,7,159.768
BT-11395,BT-11395,CA-2023-117513,3/3/2023,CA-2023-117513,90004,FUR-TA-10001520,,,8619,Corporate,8/3/2023,Standard Class,$0K,$7,$0K,0.2,2023,-14.9877,,,,7,399.672
KN-16450,,,12/4/2020,CA-2020-154599,90278,OFF-BI-10002764,,,2796,Corporate,17/4/2020,Standard Class,,,,0.2,2020,6.5569,,,,7,18.088
AH-10690,,,31/7/2022,CA-2022-144148,94122,FUR-TA-10002774,AH-10690,CA-2022-144148,8168,Corporate,5/8/2022,Standard Class,,,,0.2,2022,-32.3673,$0K,$7,$1K,7,863.128
HR-14830,,,24/11/2020,CA-2020-127131,98103,OFF-BI-10004656,,,1185,Corporate,30/11/2020,Standard Class,,,,0.2,2020,4.2336,,,,7,12.096
AC-10615,AC-10615,CA-2023-157987,2/9/2023,CA-2023-157987,10009,OFF-BI-10004970,,,1951,Corporate,6/9/2023,Standard Class,$0K,$8,$0K,0.2,2023,8.9208,,,,8,26.432
KD-16615,,,26/8/2022,US-2022-102141,10024,OFF-BI-10001510,KD-16615,US-2022-102141,9311,Corporate,31/8/2022,Standard Class,,,,0.2,2022,45.84,$0K,$8,$0K,8,146.688
DS-13180,,,28/11/2022,CA-2022-127243,19140,OFF-FA-10004076,DS-13180,CA-2022-127243,7365,Corporate,4/12/2022,Standard Class,,,,0.2,2022,2.6928,$0K,$8,$0K,8,12.672
DW-13585,DW-13585,US-2023-126060,14/4/2023,US-2023-126060,28314,FUR-BO-10003433,,,5361,Corporate,18/4/2023,Standard Class,$0K,$8,$0K,0.2,2023,-32.2192,,,,8,198.272
KD-16495,,,28/9/2020,CA-2020-125136,28314,OFF-PA-10001457,,,1731,Corporate,3/10/2020,Standard Class,,,,0.2,2020,31.2832,,,,8,96.256
ND-18460,ND-18460,CA-2023-107167,10/6/2023,CA-2023-107167,32216,OFF-ST-10003805,,,4520,Corporate,14/6/2023,Standard Class,$0K,$8,$1K,0.2,2023,84.22,,,,8,1347.52
KC-16675,,,28/5/2022,CA-2022-138695,32303,FUR-CH-10003833,KC-16675,CA-2022-138695,3169,Corporate,3/6/2022,Standard Class,,,,0.2,2022,-24.392,$0K,$8,$0K,8,390.272
SS-20140,SS-20140,CA-2023-108322,30/4/2023,CA-2023-108322,33068,FUR-FU-10001935,,,2779,Corporate,5/5/2023,Standard Class,$0K,$8,$0K,0.2,2023,6.216,,,,8,23.68
SH-19975,,,22/9/2022,CA-2022-109743,37167,TEC-PH-10004071,SH-19975,CA-2022-109743,3622,Corporate,29/9/2022,Standard Class,,,,0.2,2022,5.5944,$0K,$8,$0K,8,63.936
TS-21205,TS-21205,CA-2023-119284,15/6/2023,CA-2023-119284,37211,OFF-AP-10004249,,,8701,Corporate,20/6/2023,Standard Class,$0K,$8,$0K,0.2,2023,6.7032,,,,8,76.608
TS-21205,TS-21205,CA-2023-119284,15/6/2023,CA-2023-119284,37211,TEC-PH-10000560,,,8700,Corporate,20/6/2023,Standard Class,$0K,$8,$2K,0.2,2023,223.9936,,,,8,2239.936
RB-19645,,,18/12/2021,CA-2021-153038,38109,OFF-EN-10000461,,,4993,Corporate,25/12/2021,Standard Class,,,,0.2,2021,18.8784,,,,8,55.936
RB-19645,,,18/12/2021,CA-2021-153038,38109,OFF-LA-10004008,,,4994,Corporate,25/12/2021,Standard Class,,,,0.2,2021,5.9904,,,,8,18.432
JS-15595,,,3/3/2020,US-2020-127978,43229,OFF-ST-10002486,,,7249,Corporate,8/3/2020,Standard Class,,,,0.2,2020,-10.0512,,,,8,44.672
RW-19540,RW-19540,CA-2023-166093,17/8/2023,CA-2023-166093,94513,OFF-BI-10004230,,,7940,Corporate,24/8/2023,Standard Class,$0K,$8,$0K,0.2,2023,77.3696,,,,8,221.056
JR-16210,JR-16210,CA-2023-143378,19/9/2023,CA-2023-143378,97477,FUR-FU-10004864,,,6121,Corporate,25/9/2023,Standard Class,$0K,$8,$0K,0.2,2023,61.3824,,,,8,409.216
GT-14635,,,6/6/2020,CA-2020-159520,11561,OFF-BI-10003982,,,2140,Corporate,11/6/2020,Standard Class,,,,0.2,2020,50.4711,,,,9,149.544
KH-16630,,,1/11/2020,CA-2020-102673,28205,TEC-PH-10004434,,,4069,Corporate,5/11/2020,Standard Class,,,,0.2,2020,110.1195,,,,9,978.84
ES-14080,ES-14080,CA-2023-157469,2/12/2023,CA-2023-157469,44107,OFF-AR-10001662,,,8970,Corporate,7/12/2023,Standard Class,$0K,$9,$0K,0.2,2023,1.7262,,,,9,19.728
AS-10285,,,21/5/2022,CA-2022-114209,75081,OFF-PA-10003591,AS-10285,CA-2022-114209,7069,Corporate,26/5/2022,Standard Class,,,,0.2,2022,30.996,$0K,$9,$0K,9,82.656
SC-20230,,,21/8/2022,US-2022-126452,90004,FUR-TA-10003569,SC-20230,US-2022-126452,6869,Corporate,28/8/2022,Standard Class,,,,0.2,2022,180.441,$0K,$9,$3K,9,2887.056
JW-15220,,,18/9/2022,CA-2022-133935,92105,FUR-CH-10002880,JW-15220,CA-2022-133935,5883,Corporate,22/9/2022,Standard Class,,,,0.2,2022,-99.6219,$0K,$9,$1K,9,885.528
LA-16780,,,9/1/2022,CA-2022-108882,93727,TEC-PH-10002726,LA-16780,CA-2022-108882,3210,Corporate,15/1/2022,Standard Class,,,,0.2,2022,141.723,$0K,$9,$0K,9,377.928
AH-10030,,,27/12/2021,CA-2021-130113,94122,TEC-PH-10003505,,,9681,Corporate,31/12/2021,Standard Class,,,,0.2,2021,75.168,,,,9,668.16
BB-11545,BB-11545,CA-2023-102379,2/12/2023,CA-2023-102379,94601,FUR-CH-10004983,,,6271,Corporate,6/12/2023,Standard Class,$0K,$9,$1K,0.2,2023,43.4646,,,,9,1159.056
KE-16420,,,25/9/2022,CA-2022-140417,97224,OFF-PA-10000380,KE-16420,CA-2022-140417,4081,Corporate,29/9/2022,Standard Class,,,,0.2,2022,22.518,$0K,$9,$0K,9,60.048
EB-13750,,,9/4/2022,CA-2022-126809,98103,OFF-BI-10003712,EB-13750,CA-2022-126809,1560,Corporate,13/4/2022,Standard Class,,,,0.2,2022,12.8151,$0K,$9,$0K,9,35.352
YS-21880,YS-21880,CA-2023-119809,18/8/2023,CA-2023-119809,98103,OFF-BI-10003925,,,6210,Corporate,25/8/2023,Standard Class,$1K,$9,$3K,0.2,2023,942.8157,,,,9,2793.528
AG-10495,,,8/6/2021,CA-2021-162201,33710,OFF-PA-10001215,,,9821,Corporate,12/6/2021,Standard Class,,,,0.2,2021,13.2,,,,10,42.24
JG-15805,,,7/10/2020,CA-2020-132801,75217,OFF-ST-10001228,,,3827,Corporate,12/10/2020,Standard Class,,,,0.2,2020,10.744,,,,10,107.44
AH-10075,,,17/12/2022,CA-2022-147109,76017,OFF-PA-10001972,AH-10075,CA-2022-147109,8414,Corporate,21/12/2022,Standard Class,,,,0.2,2022,18.144,$0K,$10,$0K,10,51.84
KE-16420,,,1/6/2021,US-2021-163685,78207,OFF-PA-10002606,,,3970,Corporate,5/6/2021,Standard Class,,,,0.2,2021,13.2,,,,10,42.24
LC-16930,,,21/5/2022,CA-2022-107202,89431,TEC-MA-10000112,LC-16930,CA-2022-107202,2419,Corporate,28/5/2022,Standard Class,,,,0.2,2022,179.73,$0K,$10,$2K,10,2396.4
KH-16690,,,26/10/2021,CA-2021-150714,97477,OFF-ST-10001809,,,8085,Corporate,1/11/2021,Standard Class,,,,0.2,2021,-161.694,,,,10,718.64
SM-20950,,,29/9/2020,CA-2020-122931,19134,OFF-LA-10002945,,,4054,Corporate,3/10/2020,Standard Class,,,,0.2,2020,18.018,,,,11,55.44
NS-18640,,,8/11/2021,CA-2021-108259,28540,OFF-FA-10000624,,,8643,Corporate,15/11/2021,Standard Class,,,,0.2,2021,11.814,,,,11,31.504
SH-20635,,,26/11/2021,CA-2021-166975,38301,FUR-FU-10003930,,,4271,Corporate,30/11/2021,Standard Class,,,,0.2,2021,190.4298,,,,11,692.472
KH-16630,,,1/11/2020,CA-2020-102673,28205,OFF-LA-10001771,,,4068,Corporate,5/11/2020,Standard Class,,,,0.2,2020,15.5376,,,,12,47.808
EH-13765,,,2/6/2022,US-2022-119046,98115,OFF-BI-10001078,EH-13765,US-2022-119046,7212,Corporate,6/6/2022,Standard Class,,,,0.2,2022,18.7224,$0K,$12,$0K,12,51.648
DP-13105,,,6/12/2022,CA-2022-162390,11550,OFF-BI-10001721,DP-13105,CA-2022-162390,8570,Corporate,12/12/2022,Standard Class,,,,0.2,2022,77.8232,$0K,$13,$0K,13,222.352
KC-16675,,,28/5/2022,CA-2022-138695,32303,OFF-PA-10001667,KC-16675,CA-2022-138695,3170,Corporate,3/6/2022,Standard Class,,,,0.2,2022,19.435,$0K,$13,$0K,13,62.192
KN-16450,,,12/4/2020,CA-2020-154599,90278,TEC-PH-10001557,,,2794,Corporate,17/4/2020,Standard Class,,,,0.2,2020,94.0702,,,,14,1075.088
CA-12310,,,19/7/2020,US-2020-150434,06010,FUR-TA-10004152,,,3355,Corporate,24/7/2020,Standard Class,,,,0.3,2020,-4.032,,,,1,70.56
BP-11185,,,28/8/2021,CA-2021-166219,75081,FUR-TA-10004607,,,9431,Corporate,1/9/2021,Standard Class,,,,0.3,2021,-16.2613,,,,1,103.481
AR-10345,,,10/9/2021,CA-2021-139374,78745,FUR-CH-10003981,,,7724,Corporate,14/9/2021,Standard Class,,,,0.3,2021,-2.5698,,,,1,179.886
SP-20620,SP-20620,US-2023-118087,9/9/2023,US-2023-118087,19134,FUR-CH-10004860,,,1213,Corporate,13/9/2023,Standard Class,$0K,$2,$0K,0.3,2023,-48.4704,,,,2,141.372
BB-11545,,,11/11/2022,CA-2022-124506,60623,FUR-CH-10004540,BB-11545,CA-2022-124506,2515,Corporate,17/11/2022,Standard Class,,,,0.3,2022,-2.0568,$0K,$2,$0K,2,47.992
LO-17170,LO-17170,CA-2023-163860,28/12/2023,CA-2023-163860,61604,FUR-CH-10004698,,,6821,Corporate,1/1/2024,Standard Class,$0K,$2,$0K,0.3,2023,-3.2392,,,,2,113.372
LC-16930,LC-16930,US-2023-137491,19/11/2023,US-2023-137491,76903,FUR-CH-10004675,,,2172,Corporate,25/11/2023,Standard Class,$0K,$2,$0K,0.3,2023,-8.7232,,,,2,305.312
DM-12955,,,21/3/2022,CA-2022-163153,77036,FUR-TA-10004767,DM-12955,CA-2022-163153,3766,Corporate,25/3/2022,Standard Class,,,,0.3,2022,-1.4196,$0K,$2,$0K,2,99.372
TS-21160,,,25/6/2022,US-2022-152051,17403,FUR-CH-10002965,TS-21160,US-2022-152051,2146,Corporate,29/6/2022,Standard Class,,,,0.3,2022,-18.0882,$0K,$3,$0K,3,422.058
DJ-13510,DJ-13510,CA-2023-156895,8/5/2023,CA-2023-156895,19140,FUR-CH-10003535,,,4471,Corporate,12/5/2023,Standard Class,$0K,$3,$0K,0.3,2023,-23.7822,,,,3,128.058
KN-16390,,,21/8/2021,CA-2021-154823,45503,FUR-CH-10003379,,,7009,Corporate,25/8/2021,Standard Class,,,,0.3,2021,-42.747,,,,3,598.458
KH-16330,,,27/6/2022,CA-2022-153577,60035,FUR-CH-10003981,KH-16330,CA-2022-153577,2905,Corporate,1/7/2022,Standard Class,,,,0.3,2022,-7.7094,$0K,$3,$1K,3,539.658
EA-14035,,,16/2/2022,CA-2022-168956,60623,FUR-CH-10004754,EA-14035,CA-2022-168956,1823,Corporate,20/2/2022,Standard Class,,,,0.3,2022,-2.6982,$0K,$3,$0K,3,62.958
MH-17440,,,8/2/2022,CA-2022-163048,77036,FUR-CH-10001270,MH-17440,CA-2022-163048,8383,Corporate,15/2/2022,Standard Class,,,,0.3,2022,0,$0K,$4,$0K,4,241.5
TH-21115,,,18/4/2022,CA-2022-125087,77070,FUR-CH-10002880,TH-21115,CA-2022-125087,8453,Corporate,23/4/2022,Standard Class,,,,0.3,2022,-93.4724,$0K,$4,$0K,4,344.372
HM-14860,,,21/7/2020,CA-2020-129189,75217,FUR-CH-10004997,,,8024,Corporate,25/7/2020,Standard Class,,,,0.3,2020,-93.99,,,,5,657.93
MC-17590,,,25/11/2020,CA-2020-127446,76017,FUR-TA-10000577,,,2610,Corporate,30/11/2020,Standard Class,,,,0.3,2020,-121.8735,,,,5,1218.735
LR-17035,,,26/9/2022,CA-2022-143406,77041,FUR-CH-10000513,LR-17035,CA-2022-143406,9088,Corporate,30/9/2022,Standard Class,,,,0.3,2022,-136.4895,$0K,$5,$0K,5,454.965
DW-13195,,,20/11/2022,US-2022-127971,77095,FUR-CH-10003774,DW-13195,US-2022-127971,3239,Corporate,27/11/2022,Standard Class,,,,0.3,2022,-77.333,$0K,$5,$0K,5,318.43
MY-18295,,,15/3/2022,CA-2022-149272,77803,FUR-CH-10000863,MY-18295,CA-2022-149272,9920,Corporate,19/3/2022,Standard Class,,,,0.3,2022,-143.431,$0K,$5,$1K,5,528.43
ES-14080,,,27/2/2021,CA-2021-104129,02908,FUR-TA-10004152,,,4541,Corporate,2/3/2021,Standard Class,,,,0.3,2021,-28.224,,,,7,493.92
DS-13180,,,28/11/2022,CA-2022-127243,19140,FUR-CH-10002647,DS-13180,CA-2022-127243,7368,Corporate,4/12/2022,Standard Class,,,,0.3,2022,-24.843,$0K,$7,$0K,7,347.802
AG-10495,,,24/10/2021,CA-2021-118738,77041,FUR-TA-10002607,,,5374,Corporate,30/10/2021,Standard Class,,,,0.3,2021,-69.4722,,,,7,347.361
AR-10825,,,5/9/2022,US-2022-148110,78745,FUR-CH-10002647,AR-10825,US-2022-148110,3145,Corporate,11/9/2022,Standard Class,,,,0.3,2022,-24.843,$0K,$7,$0K,7,347.802
BG-11695,,,27/12/2022,US-2022-162852,60098,FUR-CH-10004853,BG-11695,US-2022-162852,2845,Corporate,31/12/2022,Standard Class,,,,0.3,2022,-12.0784,$0K,$8,$1K,8,845.488
VW-21775,,,11/5/2020,CA-2020-152100,77340,FUR-CH-10000015,,,9429,Corporate,16/5/2020,Standard Class,,,,0.3,2020,-69.312,,,,8,1212.96
MS-17980,MS-17980,CA-2023-117667,4/12/2023,CA-2023-117667,19134,FUR-CH-10004540,,,5518,Corporate,9/12/2023,Standard Class,$0K,$10,$0K,0.3,2023,-10.284,,,,10,239.96
DB-12970,,,12/11/2020,US-2020-159618,77036,FUR-BO-10004467,,,5555,Corporate,16/11/2020,Standard Class,,,,0.32,2020,-12.9987,,,,1,67.9932
KE-16420,KE-16420,CA-2023-113873,13/11/2023,CA-2023-113873,75220,FUR-BO-10003441,,,5806,Corporate,19/11/2023,Standard Class,$0K,$3,$0K,0.32,2023,-27.2646,,,,3,205.9992
RP-19270,,,6/8/2021,CA-2021-135251,77095,FUR-BO-10003965,,,9545,Corporate,10/8/2021,Standard Class,,,,0.32,2021,-114.0174,,,,3,369.1992
CV-12805,CV-12805,CA-2023-135692,27/4/2023,CA-2023-135692,76106,FUR-BO-10002268,,,3099,Corporate,1/5/2023,Standard Class,$0K,$4,$0K,0.32,2023,-42.1096,,,,4,220.2656
DB-13555,DB-13555,US-2023-133200,6/5/2023,US-2023-133200,76106,FUR-BO-10001601,,,4670,Corporate,11/5/2023,Standard Class,$0K,$7,$1K,0.32,2023,-119.1918,,,,7,623.4648
HM-14860,,,27/9/2022,US-2022-110170,77340,FUR-BO-10000780,HM-14860,US-2022-110170,2404,Corporate,3/10/2022,Standard Class,,,,0.32,2022,-225.0976,$0K,$7,$1K,7,956.6648
AC-10615,AC-10615,CA-2023-157987,2/9/2023,CA-2023-157987,10009,FUR-TA-10001889,,,1949,Corporate,6/9/2023,Standard Class,$0K,$1,$0K,0.4,2023,-93.3262,,,,1,254.526
NB-18655,,,16/10/2022,CA-2022-132066,10011,FUR-TA-10001539,NB-18655,CA-2022-132066,7317,Corporate,20/10/2022,Standard Class,,,,0.4,2022,-37.9152,$0K,$1,$0K,1,142.182
SC-20440,SC-20440,CA-2023-115119,26/10/2023,CA-2023-115119,17602,TEC-PH-10001433,,,7332,Corporate,30/10/2023,Standard Class,$0K,$1,$0K,0.4,2023,-13.3341,,,,1,61.542
SM-20950,,,29/9/2020,CA-2020-122931,19134,FUR-TA-10004147,,,4057,Corporate,3/10/2020,Standard Class,,,,0.4,2020,-20.1528,,,,1,67.176
EA-14035,,,5/12/2020,CA-2020-151162,43229,TEC-PH-10001870,,,5575,Corporate,9/12/2020,Standard Class,,,,0.4,2020,-9.1845,,,,1,36.738
EM-13810,,,24/8/2021,CA-2021-139584,10009,FUR-TA-10001539,,,3157,Corporate,28/8/2021,Standard Class,,,,0.4,2021,-75.8304,,,,2,284.364
AG-10525,,,7/9/2021,CA-2021-164084,10011,FUR-TA-10003569,,,8630,Corporate,12/9/2021,Standard Class,,,,0.4,2021,-120.294,,,,2,481.176
KN-16390,KN-16390,CA-2023-113908,3/6/2023,CA-2023-113908,10011,FUR-TA-10001932,,,6484,Corporate,9/6/2023,Standard Class,$0K,$2,$0K,0.4,2023,-115.4304,,,,2,384.768
DB-12970,,,25/12/2022,CA-2022-110975,10024,FUR-TA-10002958,DB-12970,CA-2022-110975,7396,Corporate,30/12/2022,Standard Class,,,,0.4,2022,-120.0508,$0K,$2,$0K,2,313.176
TH-21235,,,23/12/2020,CA-2020-114517,10024,FUR-TA-10001676,,,3980,Corporate,27/12/2020,Standard Class,,,,0.4,2020,-19.5492,,,,2,53.316
SC-20440,SC-20440,CA-2023-131366,24/11/2023,CA-2023-131366,17602,TEC-PH-10003437,,,4870,Corporate,29/11/2023,Standard Class,$0K,$2,$0K,0.4,2023,-14.998,,,,2,89.988
AS-10285,,,5/11/2022,US-2022-106677,19134,TEC-PH-10003187,AS-10285,US-2022-106677,2784,Corporate,10/11/2022,Standard Class,,,,0.4,2022,-15.992,$0K,$2,$0K,2,23.988
SM-20950,,,29/9/2020,CA-2020-122931,19134,FUR-TA-10004175,,,4053,Corporate,3/10/2020,Standard Class,,,,0.4,2020,-81.8544,,,,2,409.272
DK-13225,,,1/9/2022,CA-2022-155481,19140,TEC-PH-10002293,DK-13225,CA-2022-155481,2144,Corporate,5/9/2022,Standard Class,,,,0.4,2022,-4.7976,$0K,$2,$0K,2,23.988
JS-15685,,,14/6/2022,CA-2022-155747,19140,FUR-TA-10003392,JS-15685,CA-2022-155747,7880,Corporate,21/6/2022,Standard Class,,,,0.4,2022,-118.0116,$0K,$2,$0K,2,337.176
TS-21205,TS-21205,CA-2023-119284,15/6/2023,CA-2023-119284,37211,FUR-TA-10004152,,,8699,Corporate,20/6/2023,Standard Class,$0K,$2,$0K,0.4,2023,-28.224,,,,2,120.96
EA-14035,,,5/12/2020,CA-2020-151162,43229,TEC-PH-10001809,,,5576,Corporate,9/12/2020,Standard Class,,,,0.4,2020,-44.985,,,,2,179.94
CS-12490,,,12/1/2021,CA-2021-128608,43615,TEC-PH-10004977,,,9798,Corporate,17/1/2021,Standard Class,,,,0.4,2021,-43.1178,,,,2,235.188
